 TIME                    	Wind                     	Extraterrestrial         	Globalhorizontal         	globaldiffuse            	globaldirect             	incidentsolarradiation_to	tiltedradiation_direct   	titlted                  	diffuse                  	Ambienttemperature       	Slope                    	SURFACE_AI               	day                      	
 HOURS              	m/s                 	kJ/hr-m2            	kJ/hr-m2            	kJ/hr-m2            	kJ/hr-m2            	kJ/hr-m2            	kJ/hr-m2            	kJ/hr-m2            	øC                  	Degrees             	Degrees             	                    	Degrees             	
  +5.6480000000000000E+03	  +2.3500000000000001E+00	  +1.5634874915481255E+03	  +8.9280000000000007E+02	  +0.0000000000000000E+00	  +5.6815224072448279E+02	  +8.9280000000000007E+02	  +5.6815224072448279E+02	  +3.2464775927551727E+02	  +2.2800000000000001E+01	  +0.0000000000000000E+00	  +7.0846006050844736E+01	  +2.3600000000000000E+02	  -6.2833333333333350E+00	
  +5.6490000000000000E+03	  +3.0000000000000000E+00	  +2.4474403798005924E+03	  +1.6092000000000000E+03	  +0.0000000000000000E+00	  +1.2152585401034692E+03	  +1.6092000000000000E+03	  +1.2152585401034692E+03	  +3.9394145989653089E+02	  +2.4300000000000001E+01	  +0.0000000000000000E+00	  +5.9082190711773706E+01	  +2.3600000000000000E+02	  -6.2833333333333350E+00	
  +5.6500000000000000E+03	  +3.5000000000000000E+00	  +3.2040779389121153E+03	  +2.2680000000000000E+03	  +0.0000000000000000E+00	  +1.7486414090235721E+03	  +2.2680000000000000E+03	  +1.7486414090235721E+03	  +5.1935859097642788E+02	  +2.5850000000000001E+01	  +0.0000000000000000E+00	  +4.7719450242935544E+01	  +2.3600000000000000E+02	  -6.2833333333333350E+00	
  +5.6510000000000000E+03	  +3.4000000000000004E+00	  +3.7818365696319293E+03	  +2.7792000000000003E+03	  +0.0000000000000000E+00	  +2.2099221793524548E+03	  +2.7792000000000003E+03	  +2.2099221793524548E+03	  +5.6927782064754547E+02	  +2.7300000000000001E+01	  +0.0000000000000000E+00	  +3.7426257753225556E+01	  +2.3600000000000000E+02	  -6.2833333333333350E+00	
  +5.6520000000000000E+03	  +2.6500000000000004E+00	  +4.1413429760677636E+03	  +3.0960000000000000E+03	  +0.0000000000000000E+00	  +2.4576615133440632E+03	  +3.0960000000000000E+03	  +2.4576615133440632E+03	  +6.3833848665593678E+02	  +2.8550000000000001E+01	  +0.0000000000000000E+00	  +2.9580750027196284E+01	  +2.3600000000000000E+02	  -6.2833333333333350E+00	
  +5.6530000000000000E+03	  +2.8500000000000001E+00	  +4.2580973907334410E+03	  +3.1680000000000000E+03	  +0.0000000000000000E+00	  +2.4464996018405664E+03	  +3.1680000000000000E+03	  +2.4464996018405664E+03	  +7.2150039815943364E+02	  +2.9550000000000001E+01	  +0.0000000000000000E+00	  +2.6595621586144706E+01	  +2.3600000000000000E+02	  -6.2833333333333350E+00	
  +5.6540000000000000E+03	  +2.8500000000000001E+00	  +4.1241431932152882E+03	  +3.0780000000000000E+03	  +0.0000000000000000E+00	  +2.4443325327183720E+03	  +3.0780000000000000E+03	  +2.4443325327183720E+03	  +6.3366746728162798E+02	  +3.0300000000000001E+01	  +0.0000000000000000E+00	  +2.9997465073065175E+01	  +2.3600000000000000E+02	  -6.2833333333333350E+00	
  +5.6550000000000000E+03	  +2.6500000000000004E+00	  +3.7486091407043914E+03	  +2.7395999999999999E+03	  +0.0000000000000000E+00	  +2.1848296677304074E+03	  +2.7395999999999999E+03	  +2.1848296677304074E+03	  +5.5477033226959247E+02	  +3.0750000000000000E+01	  +0.0000000000000000E+00	  +3.8079493669367025E+01	  +2.3600000000000000E+02	  -6.2833333333333350E+00	
  +5.6560000000000000E+03	  +3.0000000000000000E+00	  +3.1570872582800030E+03	  +2.2140000000000000E+03	  +0.0000000000000000E+00	  +1.7134371659222084E+03	  +2.2140000000000000E+03	  +1.7134371659222084E+03	  +5.0056283407779165E+02	  +3.0850000000000001E+01	  +0.0000000000000000E+00	  +4.8479371979104712E+01	  +2.3600000000000000E+02	  -6.2833333333333350E+00	
  +5.6570000000000000E+03	  +3.3000000000000003E+00	  +2.3898887846932130E+03	  +1.5480000000000000E+03	  +0.0000000000000000E+00	  +1.1686005748234304E+03	  +1.5480000000000000E+03	  +1.1686005748234304E+03	  +3.7939942517656959E+02	  +3.0550000000000001E+01	  +0.0000000000000000E+00	  +5.9886300969828618E+01	  +2.3600000000000000E+02	  -6.2833333333333350E+00	
  +5.6580000000000000E+03	  +3.7000000000000002E+00	  +1.4992970280635370E+03	  +8.3160000000000002E+02	  +0.0000000000000000E+00	  +4.3833303749600816E+02	  +8.3160000000000002E+02	  +4.3833303749600816E+02	  +3.9326696250399186E+02	  +2.9850000000000001E+01	  +0.0000000000000000E+00	  +7.1661931978531499E+01	  +2.3600000000000000E+02	  -6.2833333333333350E+00	
  +5.6590000000000000E+03	  +3.5000000000000000E+00	  +5.4600434483282652E+02	  +9.7200000000000003E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.7200000000000003E+01	  +0.0000000000000000E+00	  +9.7200000000000003E+01	  +2.8750000000000000E+01	  +0.0000000000000000E+00	  +8.3433478798533386E+01	  +2.3600000000000000E+02	  -6.2833333333333350E+00	
  +5.6600000000000000E+03	  +3.3000000000000003E+00	  +3.2301679000449766E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.7900000000000002E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.3600000000000000E+02	  -6.2833333333333350E+00	
  +5.6610000000000000E+03	  +3.4000000000000004E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.7450000000000003E+01	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.3600000000000000E+02	  -6.2833333333333350E+00	
  +5.6620000000000000E+03	  +3.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.7000000000000000E+01	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.3600000000000000E+02	  -6.2833333333333350E+00	
  +5.6630000000000000E+03	  +3.1000000000000001E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.6550000000000001E+01	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.3600000000000000E+02	  -6.2833333333333350E+00	
  +5.6640000000000000E+03	  +3.6000000000000001E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.6050000000000001E+01	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.3600000000000000E+02	  -6.2833333333333350E+00	
  +5.6650000000000000E+03	  +3.7000000000000002E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.5700000000000003E+01	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.3700000000000000E+02	  -6.2833333333333350E+00	
  +5.6660000000000000E+03	  +2.5500000000000003E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.5450000000000003E+01	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.3700000000000000E+02	  -6.2833333333333350E+00	
  +5.6670000000000000E+03	  +1.6000000000000001E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.5200000000000003E+01	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.3700000000000000E+02	  -6.2833333333333350E+00	
  +5.6680000000000000E+03	  +1.8000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.5000000000000000E+01	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.3700000000000000E+02	  -6.2833333333333350E+00	
  +5.6690000000000000E+03	  +1.4500000000000002E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.4750000000000000E+01	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.3700000000000000E+02	  -6.2833333333333350E+00	
  +5.6700000000000000E+03	  +1.1500000000000001E+00	  +5.8706680131214199E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.4500000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.3700000000000000E+02	  -6.2833333333333350E+00	
  +5.6710000000000000E+03	  +1.1500000000000001E+00	  +6.0006436844059385E+02	  +1.7280000000000001E+02	  +0.0000000000000000E+00	  +1.4476642504766973E+01	  +1.7280000000000001E+02	  +1.4476642504766973E+01	  +1.5832335749523304E+02	  +2.4800000000000001E+01	  +0.0000000000000000E+00	  +8.2780822398460174E+01	  +2.3700000000000000E+02	  -6.2833333333333350E+00	
  +5.6720000000000000E+03	  +7.5000000000000000E-01	  +1.5524946674190487E+03	  +5.4360000000000002E+02	  +0.0000000000000000E+00	  +6.3307865351178322E+01	  +5.4360000000000002E+02	  +6.3307865351178322E+01	  +4.8029213464882173E+02	  +2.5650000000000002E+01	  +0.0000000000000000E+00	  +7.0994571061554311E+01	  +2.3700000000000000E+02	  -6.2833333333333350E+00	
  +5.6730000000000000E+03	  +6.0000000000000009E-01	  +2.4374479471579875E+03	  +1.0548000000000000E+03	  +0.0000000000000000E+00	  +2.2095991429186947E+02	  +1.0548000000000000E+03	  +2.2095991429186947E+02	  +8.3384008570813046E+02	  +2.6600000000000001E+01	  +0.0000000000000000E+00	  +5.9237452273332856E+01	  +2.3700000000000000E+02	  -6.2833333333333350E+00	
  +5.6740000000000000E+03	  +5.0000000000000000E-01	  +3.1946161040976408E+03	  +2.0160000000000000E+03	  +0.0000000000000000E+00	  +1.1513351209862503E+03	  +2.0160000000000000E+03	  +1.1513351209862503E+03	  +8.6466487901374967E+02	  +2.7950000000000003E+01	  +0.0000000000000000E+00	  +4.7896468455255572E+01	  +2.3700000000000000E+02	  -6.2833333333333350E+00	
  +5.6750000000000000E+03	  +6.5000000000000002E-01	  +3.7723993796221148E+03	  +2.0232000000000000E+03	  +0.0000000000000000E+00	  +7.4112102654953219E+02	  +2.0232000000000000E+03	  +7.4112102654953219E+02	  +1.2820789734504679E+03	  +2.9300000000000001E+01	  +0.0000000000000000E+00	  +3.7646334290352655E+01	  +2.3700000000000000E+02	  -6.2833333333333350E+00	
  +5.6760000000000000E+03	  +1.0500000000000000E+00	  +4.1314227983364253E+03	  +2.5164000000000001E+03	  +0.0000000000000000E+00	  +1.1706985780783928E+03	  +2.5164000000000001E+03	  +1.1706985780783928E+03	  +1.3457014219216073E+03	  +3.0350000000000001E+01	  +0.0000000000000000E+00	  +2.9866951855415810E+01	  +2.3700000000000000E+02	  -6.2833333333333350E+00	
  +5.6770000000000000E+03	  +9.0000000000000002E-01	  +4.2472195075694435E+03	  +2.7215999999999999E+03	  +0.0000000000000000E+00	  +1.4891603677213120E+03	  +2.7215999999999999E+03	  +1.4891603677213120E+03	  +1.2324396322786879E+03	  +3.1350000000000001E+01	  +0.0000000000000000E+00	  +2.6937747702431423E+01	  +2.3700000000000000E+02	  -6.2833333333333350E+00	
  +5.6780000000000000E+03	  +7.5000000000000000E-01	  +4.1118981529500497E+03	  +2.7720000000000000E+03	  +0.0000000000000000E+00	  +1.6467648896376127E+03	  +2.7720000000000000E+03	  +1.6467648896376127E+03	  +1.1252351103623873E+03	  +3.2149999999999999E+01	  +0.0000000000000000E+00	  +3.0335325293982226E+01	  +2.3700000000000000E+02	  -6.2833333333333350E+00	
  +5.6790000000000000E+03	  +9.5000000000000007E-01	  +3.7346806611664447E+03	  +2.0915999999999999E+03	  +0.0000000000000000E+00	  +8.1554432747892872E+02	  +2.0915999999999999E+03	  +8.1554432747892872E+02	  +1.2760556725210713E+03	  +3.2600000000000001E+01	  +0.0000000000000000E+00	  +3.8383182134204510E+01	  +2.3700000000000000E+02	  -6.2833333333333350E+00	
  +5.6800000000000000E+03	  +1.2000000000000002E+00	  +3.1412737809022983E+03	  +2.0808000000000002E+03	  +0.0000000000000000E+00	  +1.3646919358766895E+03	  +2.0808000000000002E+03	  +1.3646919358766895E+03	  +7.1610806412331067E+02	  +3.2750000000000000E+01	  +0.0000000000000000E+00	  +4.8755665661923139E+01	  +2.3700000000000000E+02	  -6.2833333333333350E+00	
  +5.6810000000000000E+03	  +1.2000000000000002E+00	  +2.3721172103963795E+03	  +1.1448000000000000E+03	  +0.0000000000000000E+00	  +3.4763771934084235E+02	  +1.1448000000000000E+03	  +3.4763771934084235E+02	  +7.9716228065915766E+02	  +3.2550000000000004E+01	  +0.0000000000000000E+00	  +6.0147884902373811E+01	  +2.3700000000000000E+02	  -6.2833333333333350E+00	
  +5.6820000000000000E+03	  +1.4000000000000001E+00	  +1.4796276988373324E+03	  +5.6880000000000007E+02	  +0.0000000000000000E+00	  +1.2401867760778815E+02	  +5.6880000000000007E+02	  +1.2401867760778815E+02	  +4.4478132239221191E+02	  +3.1950000000000003E+01	  +0.0000000000000000E+00	  +7.1919250643181101E+01	  +2.3700000000000000E+02	  -6.2833333333333350E+00	
  +5.6830000000000000E+03	  +2.1000000000000001E+00	  +5.2462693152925090E+02	  +2.0159999999999999E+02	  +0.0000000000000000E+00	  +5.8514683823370248E+01	  +2.0160000000000002E+02	  +5.8514683823370248E+01	  +1.4308531617662976E+02	  +3.1150000000000002E+01	  +0.0000000000000000E+00	  +8.3694780553519053E+01	  +2.3700000000000000E+02	  -6.2833333333333350E+00	
  +5.6840000000000000E+03	  +2.0500000000000003E+00	  +2.1240783180922698E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +3.0350000000000001E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.3700000000000000E+02	  -6.2833333333333350E+00	
  +5.6850000000000000E+03	  +1.7500000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.9600000000000001E+01	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.3700000000000000E+02	  -6.2833333333333350E+00	
  +5.6860000000000000E+03	  +1.5000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.8800000000000001E+01	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.3700000000000000E+02	  -6.2833333333333350E+00	
  +5.6870000000000000E+03	  +1.2000000000000002E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.8050000000000001E+01	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.3700000000000000E+02	  -6.2833333333333350E+00	
  +5.6880000000000000E+03	  +1.0500000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.7300000000000001E+01	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.3700000000000000E+02	  -6.2833333333333350E+00	
  +5.6890000000000000E+03	  +4.5000000000000001E-01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.6500000000000000E+01	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.3800000000000000E+02	  -6.2833333333333350E+00	
  +5.6900000000000000E+03	  +6.5000000000000002E-01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.5650000000000002E+01	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.3800000000000000E+02	  -6.2833333333333350E+00	
  +5.6910000000000000E+03	  +1.1500000000000001E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.4800000000000001E+01	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.3800000000000000E+02	  -6.2833333333333350E+00	
  +5.6920000000000000E+03	  +1.3000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.3950000000000003E+01	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.3800000000000000E+02	  -6.2833333333333350E+00	
  +5.6930000000000000E+03	  +1.1000000000000001E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.3100000000000001E+01	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.3800000000000000E+02	  -6.2833333333333350E+00	
  +5.6940000000000000E+03	  +9.0000000000000002E-01	  +5.2100184087606905E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.2250000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.3800000000000000E+02	  -6.2833333333333350E+00	
  +5.6950000000000000E+03	  +9.0000000000000002E-01	  +5.8763422495555847E+02	  +1.1160000000000001E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.1160000000000001E+02	  +0.0000000000000000E+00	  +1.1160000000000001E+02	  +2.2050000000000001E+01	  +0.0000000000000000E+00	  +8.2934288784800188E+01	  +2.3800000000000000E+02	  -6.2833333333333350E+00	
  +5.6960000000000000E+03	  +9.5000000000000007E-01	  +1.5414418024826618E+03	  +7.3080000000000007E+02	  +0.0000000000000000E+00	  +2.9785661727796423E+02	  +7.3080000000000007E+02	  +2.9785661727796423E+02	  +4.3294338272203584E+02	  +2.3000000000000000E+01	  +0.0000000000000000E+00	  +7.1143737665798753E+01	  +2.3800000000000000E+02	  -6.2833333333333350E+00	
  +5.6970000000000000E+03	  +1.6000000000000001E+00	  +2.4273627339869186E+03	  +1.2276000000000001E+03	  +0.0000000000000000E+00	  +3.1892179930053084E+02	  +1.2276000000000001E+03	  +3.1892179930053084E+02	  +9.0867820069946924E+02	  +2.4300000000000001E+01	  +0.0000000000000000E+00	  +5.9393809069182083E+01	  +2.3800000000000000E+02	  -6.2833333333333350E+00	
  +5.6980000000000000E+03	  +1.9500000000000002E+00	  +3.1850229720398752E+03	  +1.7784000000000001E+03	  +0.0000000000000000E+00	  +7.7692952447387313E+02	  +1.7784000000000001E+03	  +7.7692952447387313E+02	  +1.0014704755261270E+03	  +2.5550000000000001E+01	  +0.0000000000000000E+00	  +4.8075247446782697E+01	  +2.3800000000000000E+02	  -6.2833333333333350E+00	
  +5.6990000000000000E+03	  +1.8500000000000001E+00	  +3.7627892235109675E+03	  +2.2284000000000001E+03	  +0.0000000000000000E+00	  +1.0287683301415013E+03	  +2.2284000000000001E+03	  +1.0287683301415013E+03	  +1.1996316698584988E+03	  +2.6750000000000000E+01	  +0.0000000000000000E+00	  +3.7868930569488278E+01	  +2.3800000000000000E+02	  -6.2833333333333350E+00	
  +5.7000000000000000E+03	  +2.1499999999999999E+00	  +4.1212876731663146E+03	  +2.7468000000000002E+03	  +0.0000000000000000E+00	  +1.6497705660285262E+03	  +2.7468000000000002E+03	  +1.6497705660285262E+03	  +1.0970294339714740E+03	  +2.7900000000000002E+01	  +0.0000000000000000E+00	  +3.0156138330725145E+01	  +2.3800000000000000E+02	  -6.2833333333333350E+00	
  +5.7010000000000000E+03	  +2.9500000000000002E+00	  +4.2360872441086058E+03	  +2.8404000000000001E+03	  +0.0000000000000000E+00	  +1.7597330134989534E+03	  +2.8404000000000001E+03	  +1.7597330134989534E+03	  +1.0806669865010467E+03	  +2.8900000000000002E+01	  +0.0000000000000000E+00	  +2.7282903801347423E+01	  +2.3800000000000000E+02	  -6.2833333333333350E+00	
  +5.7020000000000000E+03	  +3.5000000000000000E+00	  +4.0993645352933836E+03	  +2.8224000000000001E+03	  +0.0000000000000000E+00	  +1.8019942396801596E+03	  +2.8224000000000001E+03	  +1.8019942396801596E+03	  +1.0204057603198405E+03	  +2.9650000000000002E+01	  +0.0000000000000000E+00	  +3.0676865760367406E+01	  +2.3800000000000000E+02	  -6.2833333333333350E+00	
  +5.7030000000000000E+03	  +3.8000000000000003E+00	  +3.7204369733814478E+03	  +2.3580000000000000E+03	  +0.0000000000000000E+00	  +1.3768515281004015E+03	  +2.3580000000000000E+03	  +1.3768515281004015E+03	  +9.8114847189959846E+02	  +3.0100000000000001E+01	  +0.0000000000000000E+00	  +3.8691048892953397E+01	  +2.3800000000000000E+02	  -6.2833333333333350E+00	
  +5.7040000000000000E+03	  +4.4500000000000002E+00	  +3.1251278455096904E+03	  +1.9332000000000000E+03	  +0.0000000000000000E+00	  +1.1328476083340286E+03	  +1.9332000000000000E+03	  +1.1328476083340286E+03	  +8.0035239166597148E+02	  +3.0200000000000003E+01	  +0.0000000000000000E+00	  +4.9036121009682176E+01	  +2.3800000000000000E+02	  -6.2833333333333350E+00	
  +5.7050000000000000E+03	  +3.9500000000000002E+00	  +2.3540064849477235E+03	  +1.4148000000000000E+03	  +0.0000000000000000E+00	  +8.7628660092114478E+02	  +1.4148000000000000E+03	  +8.7628660092114478E+02	  +5.3851339907885517E+02	  +3.0000000000000000E+01	  +0.0000000000000000E+00	  +6.0413418196062864E+01	  +2.3800000000000000E+02	  -6.2833333333333350E+00	
  +5.7060000000000000E+03	  +3.0000000000000000E+00	  +1.4596235380795474E+03	  +6.6600000000000000E+02	  +0.0000000000000000E+00	  +2.6330209629290334E+02	  +6.6600000000000000E+02	  +2.6330209629290334E+02	  +4.0269790370709666E+02	  +2.9350000000000001E+01	  +0.0000000000000000E+00	  +7.2180285880245563E+01	  +2.3800000000000000E+02	  -6.2833333333333350E+00	
  +5.7070000000000000E+03	  +2.7500000000000000E+00	  +5.0292972469651664E+02	  +1.4759999999999999E+02	  +0.0000000000000000E+00	  +1.6668368449211545E+01	  +1.4759999999999999E+02	  +1.6668368449211545E+01	  +1.3093163155078844E+02	  +2.8400000000000002E+01	  +0.0000000000000000E+00	  +8.3959605114195526E+01	  +2.3800000000000000E+02	  -6.2833333333333350E+00	
  +5.7080000000000000E+03	  +3.0500000000000003E+00	  +1.0021973626797129E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.7700000000000003E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.3800000000000000E+02	  -6.2833333333333350E+00	
  +5.7090000000000000E+03	  +3.7000000000000002E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.7300000000000001E+01	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.3800000000000000E+02	  -6.2833333333333350E+00	
  +5.7100000000000000E+03	  +3.6000000000000001E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.6900000000000002E+01	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.3800000000000000E+02	  -6.2833333333333350E+00	
  +5.7110000000000000E+03	  +2.8500000000000001E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.6500000000000000E+01	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.3800000000000000E+02	  -6.2833333333333350E+00	
  +5.7120000000000000E+03	  +2.7500000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.6100000000000001E+01	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.3800000000000000E+02	  -6.2833333333333350E+00	
  +5.7130000000000000E+03	  +3.4000000000000004E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.5850000000000001E+01	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.3900000000000000E+02	  -6.2833333333333350E+00	
  +5.7140000000000000E+03	  +4.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.5750000000000000E+01	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.3900000000000000E+02	  -6.2833333333333350E+00	
  +5.7150000000000000E+03	  +5.0500000000000007E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.5600000000000001E+01	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.3900000000000000E+02	  -6.2833333333333350E+00	
  +5.7160000000000000E+03	  +6.4500000000000002E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.5450000000000003E+01	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +2.3900000000000000E+02	  -6.2833333333333350E+00	
